age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,TARGET,ID
51,management,married,high.school,,1,0,cellular,aug,wed,233,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20811
57,management,married,university.degree,,0,0,cellular,aug,wed,338,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20812
57,technician,single,university.degree,,1,0,cellular,aug,wed,107,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20813
30,admin.,married,university.degree,0,0,0,cellular,aug,wed,163,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20814
45,blue-collar,married,high.school,,1,0,cellular,aug,wed,399,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20817
31,admin.,married,university.degree,0,1,1,cellular,aug,wed,274,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20818
55,technician,divorced,professional.course,0,1,0,cellular,aug,wed,150,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20819
34,admin.,single,university.degree,0,1,0,cellular,aug,wed,209,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20820
34,admin.,single,university.degree,0,1,0,cellular,aug,wed,67,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20821
32,technician,single,university.degree,0,1,0,cellular,aug,wed,75,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20822
35,admin.,married,university.degree,,0,0,cellular,aug,wed,181,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20823
59,blue-collar,married,basic.4y,,0,0,cellular,aug,wed,413,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20824
48,technician,married,high.school,0,0,0,cellular,aug,wed,58,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20825
33,management,married,university.degree,0,1,0,cellular,aug,wed,399,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20826
42,technician,single,university.degree,0,1,1,cellular,aug,wed,275,8,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20828
31,technician,single,professional.course,0,1,0,cellular,aug,wed,449,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20829
32,technician,single,university.degree,0,1,0,cellular,aug,wed,158,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20831
45,admin.,single,university.degree,0,0,0,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20833
58,blue-collar,married,basic.9y,,0,0,cellular,aug,wed,740,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,20834
50,technician,single,university.degree,0,1,0,cellular,aug,thu,178,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20836
33,technician,married,high.school,0,0,0,cellular,aug,thu,152,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20838
44,services,married,high.school,0,0,0,cellular,aug,thu,464,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20839
49,admin.,married,high.school,0,0,0,cellular,aug,thu,96,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20840
33,technician,single,professional.course,0,0,0,cellular,aug,thu,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20841
53,services,married,high.school,,1,0,cellular,aug,thu,76,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20842
32,management,married,university.degree,0,1,0,cellular,aug,thu,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20843
32,technician,single,professional.course,0,0,0,cellular,aug,thu,169,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20845
33,technician,single,professional.course,0,0,0,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20846
52,blue-collar,married,basic.4y,,0,0,cellular,aug,thu,82,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20847
45,blue-collar,married,basic.6y,,1,0,cellular,aug,thu,152,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20848
34,technician,single,university.degree,0,1,0,cellular,aug,thu,90,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20849
34,technician,single,university.degree,0,1,0,cellular,aug,thu,115,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20850
33,admin.,single,university.degree,0,1,0,cellular,aug,thu,175,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20852
39,technician,married,professional.course,0,1,0,cellular,aug,thu,110,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20853
30,admin.,married,university.degree,0,1,0,cellular,aug,thu,123,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20854
33,technician,single,professional.course,0,1,0,cellular,aug,thu,719,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20855
31,technician,married,professional.course,0,1,0,cellular,aug,thu,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20856
42,admin.,married,professional.course,,1,0,cellular,aug,thu,81,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20858
31,technician,married,professional.course,0,1,0,cellular,aug,thu,373,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20859
42,admin.,married,professional.course,,0,1,cellular,aug,thu,36,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20860
42,admin.,married,professional.course,,1,1,cellular,aug,thu,157,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20861
42,admin.,married,professional.course,,1,0,cellular,aug,thu,133,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20862
30,,divorced,university.degree,0,0,1,cellular,aug,thu,106,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20863
31,technician,married,professional.course,0,1,0,cellular,aug,thu,707,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,20864
31,admin.,single,high.school,0,1,0,cellular,aug,thu,144,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20865
31,technician,single,professional.course,0,1,0,cellular,aug,thu,360,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20866
35,technician,single,professional.course,0,1,1,cellular,aug,thu,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20867
23,entrepreneur,married,university.degree,0,1,0,cellular,aug,thu,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20868
41,admin.,married,university.degree,0,1,0,cellular,aug,thu,266,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20869
31,admin.,married,university.degree,0,0,0,cellular,aug,thu,366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20871
31,technician,married,professional.course,0,0,0,cellular,aug,thu,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20872
35,admin.,married,university.degree,0,0,1,cellular,aug,thu,96,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20873
55,self-employed,married,basic.4y,,,,cellular,aug,thu,169,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20875
32,admin.,single,university.degree,0,0,0,cellular,aug,thu,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20877
31,technician,married,professional.course,0,0,0,cellular,aug,thu,184,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20879
45,admin.,married,high.school,0,1,0,cellular,aug,thu,41,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20880
54,technician,married,university.degree,0,1,0,cellular,aug,thu,252,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20881
32,technician,married,professional.course,0,1,0,cellular,aug,thu,154,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20882
31,admin.,single,university.degree,,0,1,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20883
34,admin.,married,university.degree,0,1,0,cellular,aug,thu,137,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20884
35,technician,single,professional.course,0,1,0,cellular,aug,thu,238,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20885
34,admin.,married,university.degree,0,0,0,cellular,aug,thu,55,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20886
36,technician,married,professional.course,,1,0,cellular,aug,thu,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20887
34,admin.,single,university.degree,0,1,0,cellular,aug,thu,98,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20888
47,housemaid,married,high.school,,1,0,cellular,aug,thu,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20889
42,admin.,married,university.degree,0,1,0,cellular,aug,thu,71,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20890
49,technician,married,professional.course,,1,0,cellular,aug,thu,151,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20891
45,self-employed,married,basic.9y,,1,0,cellular,aug,thu,167,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20893
56,blue-collar,married,basic.4y,0,,,cellular,aug,thu,114,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20894
50,technician,married,high.school,0,1,0,cellular,aug,thu,50,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20895
31,admin.,single,university.degree,0,0,0,cellular,aug,thu,47,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20896
41,housemaid,married,basic.4y,,1,0,cellular,aug,thu,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20897
41,housemaid,married,basic.4y,,1,0,cellular,aug,thu,228,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20898
49,blue-collar,married,basic.4y,,1,0,cellular,aug,thu,205,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20901
41,housemaid,married,basic.4y,,0,0,cellular,aug,thu,107,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20902
34,admin.,single,university.degree,0,0,0,cellular,aug,thu,260,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20903
59,blue-collar,married,basic.9y,,1,0,cellular,aug,thu,152,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20904
47,admin.,divorced,university.degree,,0,0,cellular,aug,thu,200,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20905
49,technician,divorced,high.school,0,1,0,cellular,aug,thu,127,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20906
34,technician,married,university.degree,,1,0,cellular,aug,thu,10,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20907
33,admin.,single,university.degree,0,1,0,cellular,aug,thu,273,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20908
34,technician,married,university.degree,,0,1,cellular,aug,thu,101,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20909
31,admin.,married,university.degree,0,1,1,cellular,aug,thu,465,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20910
30,self-employed,married,university.degree,0,1,1,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20911
40,self-employed,married,university.degree,0,1,0,cellular,aug,thu,141,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20914
40,self-employed,married,university.degree,0,1,0,cellular,aug,thu,155,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20915
33,admin.,single,university.degree,0,1,0,cellular,aug,thu,370,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20916
30,admin.,single,university.degree,0,1,0,cellular,aug,thu,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20917
36,admin.,single,university.degree,0,1,0,cellular,aug,thu,1217,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20919
34,technician,single,university.degree,0,1,0,telephone,aug,thu,313,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20920
35,technician,married,professional.course,0,0,0,cellular,aug,thu,38,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20921
42,technician,single,university.degree,0,1,0,cellular,aug,thu,213,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20922
51,blue-collar,married,basic.4y,,1,1,cellular,aug,thu,297,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20923
54,blue-collar,married,university.degree,,1,0,cellular,aug,thu,128,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20924
32,admin.,single,university.degree,0,0,0,cellular,aug,thu,356,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20926
32,admin.,single,university.degree,0,1,0,cellular,aug,thu,605,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20927
58,technician,divorced,university.degree,,1,0,cellular,aug,thu,86,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20928
42,technician,single,university.degree,0,1,0,cellular,aug,thu,935,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20929
57,retired,married,basic.4y,0,1,0,cellular,aug,thu,92,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20931
34,technician,married,university.degree,,1,0,cellular,aug,thu,414,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20932
41,technician,single,university.degree,0,1,0,cellular,aug,thu,127,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20934
29,admin.,single,high.school,0,0,0,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20935
31,admin.,single,university.degree,,0,0,cellular,aug,thu,69,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20936
29,admin.,single,high.school,0,0,0,cellular,aug,thu,90,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20937
54,self-employed,married,university.degree,,1,0,cellular,aug,thu,148,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20938
52,services,married,basic.9y,,1,1,cellular,aug,thu,110,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20939
31,technician,married,university.degree,0,1,0,cellular,aug,thu,515,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20940
31,technician,married,university.degree,0,1,0,cellular,aug,thu,214,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20941
32,admin.,single,university.degree,0,1,0,cellular,aug,thu,457,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20942
39,admin.,single,university.degree,0,0,0,cellular,aug,thu,421,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20943
48,blue-collar,married,basic.4y,,1,0,cellular,aug,thu,240,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20944
29,admin.,single,university.degree,,0,0,cellular,aug,thu,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20945
40,admin.,married,university.degree,0,1,0,cellular,aug,thu,374,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20946
49,blue-collar,married,basic.4y,,0,0,cellular,aug,thu,503,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20948
29,admin.,single,university.degree,,1,0,cellular,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20949
31,admin.,married,university.degree,0,1,0,cellular,aug,thu,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20950
31,admin.,married,university.degree,0,1,0,cellular,aug,thu,67,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20951
47,admin.,married,university.degree,0,0,0,cellular,aug,thu,93,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20952
31,admin.,married,university.degree,0,1,0,cellular,aug,thu,113,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20954
49,admin.,single,high.school,0,0,0,cellular,aug,thu,103,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20955
36,technician,divorced,professional.course,0,1,0,cellular,aug,thu,106,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20956
34,management,married,university.degree,0,1,0,cellular,aug,thu,294,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20957
32,admin.,single,university.degree,0,0,0,cellular,aug,thu,59,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20959
35,entrepreneur,married,university.degree,0,1,0,cellular,aug,thu,51,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20960
31,admin.,single,university.degree,0,1,0,cellular,aug,thu,108,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20962
36,management,married,university.degree,0,0,0,cellular,aug,thu,112,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20965
41,admin.,divorced,university.degree,,0,0,cellular,aug,thu,146,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20966
36,self-employed,married,basic.9y,,0,0,cellular,aug,thu,406,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20967
34,admin.,single,university.degree,0,1,0,cellular,aug,thu,518,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,20968
47,admin.,married,high.school,0,0,0,cellular,aug,thu,168,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20970
44,blue-collar,married,basic.6y,,0,0,cellular,aug,thu,314,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20971
49,admin.,married,university.degree,0,1,0,cellular,aug,thu,260,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20972
29,technician,single,professional.course,0,1,0,telephone,aug,thu,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20973
46,admin.,married,university.degree,0,0,0,cellular,aug,thu,87,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20974
45,admin.,single,university.degree,0,0,0,cellular,aug,thu,505,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,20976
31,technician,married,professional.course,0,1,0,cellular,aug,thu,104,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20977
41,technician,married,university.degree,0,1,0,cellular,aug,thu,511,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20978
31,technician,married,university.degree,0,1,0,cellular,aug,thu,197,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20980
39,admin.,divorced,university.degree,0,0,0,cellular,aug,thu,78,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20981
40,admin.,married,university.degree,,1,0,cellular,aug,thu,343,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20983
34,technician,married,high.school,0,1,0,cellular,aug,thu,221,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20984
30,admin.,divorced,university.degree,0,1,0,cellular,aug,thu,280,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20985
59,retired,married,basic.4y,0,1,1,cellular,aug,thu,265,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20986
39,admin.,divorced,university.degree,0,1,1,cellular,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20987
46,technician,married,high.school,,0,0,cellular,aug,thu,206,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20988
30,technician,married,professional.course,,1,0,cellular,aug,thu,159,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20990
33,technician,married,professional.course,0,0,1,cellular,aug,thu,924,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20991
44,blue-collar,married,basic.6y,,0,0,cellular,aug,thu,145,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20992
34,technician,married,high.school,0,1,0,cellular,aug,thu,85,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20993
58,technician,married,high.school,0,1,1,telephone,aug,thu,64,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20994
34,technician,single,university.degree,0,0,0,telephone,aug,thu,214,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20995
54,services,married,high.school,0,1,0,cellular,aug,thu,834,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,20996
31,housemaid,married,basic.6y,0,0,0,cellular,aug,thu,136,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,20999
56,blue-collar,married,basic.4y,0,1,0,cellular,aug,thu,366,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21000
58,technician,married,high.school,0,1,0,cellular,aug,thu,260,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21001
30,technician,married,professional.course,0,0,0,cellular,aug,thu,107,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21002
36,self-employed,married,basic.9y,,0,0,cellular,aug,thu,1184,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,21003
31,housemaid,married,basic.6y,0,1,1,telephone,aug,thu,698,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,21005
57,technician,single,university.degree,,1,1,cellular,aug,thu,433,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21007
53,blue-collar,married,basic.6y,,,,cellular,aug,thu,134,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21008
39,management,married,university.degree,0,1,0,cellular,aug,thu,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21009
59,technician,single,university.degree,,1,0,cellular,aug,thu,95,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21010
53,admin.,married,high.school,,0,0,cellular,aug,thu,201,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21011
30,admin.,married,high.school,,1,1,cellular,aug,thu,1151,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,21012
33,technician,married,professional.course,0,0,1,cellular,aug,thu,189,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21013
33,technician,married,professional.course,0,1,1,cellular,aug,thu,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21014
32,technician,single,university.degree,0,1,0,cellular,aug,thu,388,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21016
34,technician,married,university.degree,0,0,0,telephone,aug,thu,122,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21017
58,admin.,married,university.degree,0,1,0,telephone,aug,thu,60,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21019
47,admin.,married,university.degree,0,0,0,cellular,aug,thu,167,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21020
49,blue-collar,married,basic.4y,0,1,0,telephone,aug,thu,158,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21024
55,technician,divorced,professional.course,0,0,1,cellular,aug,thu,388,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21025
48,technician,married,professional.course,,0,0,cellular,aug,thu,112,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21027
32,admin.,single,university.degree,0,1,0,cellular,aug,thu,217,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,21028
